url,price_rate,price_rate_type,total_price,room_and_property_type,latitude,longitude,monthly_price_factor,weekly_price_factor,room_type,person_capacity,amenities,review_count,review_score,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,star_rating,satisfaction_guest
https://www.airbnb.com/rooms/602604712042559644,97.0,nightly,1962.0,Entire condo,35.70439,-83.5636,0.0,0.0,Entire home/apt,4,"Mountain view,Bathtub,Hair dryer,Shampoo,Body soap,Hot water,Washer,Paid dryer – In building,Essentials - Towels, bed sheets, soap, and toilet paper,Bed linens - Cotton linens,Extra pillows and blankets,Room-darkening shades,Clothing storage: closet,60"" HDTV with Amazon Prime Video, Apple TV, HBO Max, Hulu, Netflix, Roku, standard cable,Fireplace guards,Air conditioning,Indoor fireplace: electric,Central heating,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace - Guests have a desk or table that’s used just for working, along with a comfortable chair.,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Freezer,Dishwasher,Stove,Oven,Coffee maker: drip coffee maker,Wine glasses,Baking sheet,Blender,Private entrance - Separate street or building entrance,Laundromat nearby,Free resort access - Guests can use nearby resort facilities,Private patio or balcony,Shared backyard – Not fully fenced - An open space on the property usually covered in grass,Outdoor furniture,Outdoor dining area,Shared outdoor kitchen,BBQ grill,Free parking on premises,Shared pool,Shared hot tub,Shared sauna,Long term stays allowed - Allow stay for 28 days or more",0,,,,,,,,,
https://www.airbnb.com/rooms/35196412,150.0,nightly,3737.0,Entire cabin,35.70741,-83.55282,0.9,0.0,Entire home/apt,5,"Hot water,Washer,Dryer,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Iron,TV,Piano,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Fire extinguisher,Wifi,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Coffee maker,Private entrance - Separate street or building entrance,Free parking on premises,Pool,Gym,Long term stays allowed - Allow stay for 28 days or more",41,,4.93,5.0,4.68,4.95,4.95,4.83,5.0,4.9
https://www.airbnb.com/rooms/608118910858895591,132.0,nightly,3162.0,Entire chalet,35.72813,-83.494209,0.0,0.9,Entire home/apt,6,"Hot water,Free washer – In unit,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Extra pillows and blankets,Drying rack for clothing,Clothing storage: dresser,TV,Game console,Fireplace guards,Air conditioning,Indoor fireplace,Ceiling fan,Central heating,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Freezer,Dishwasher,Stove,Oven,Coffee maker: drip coffee maker, Keurig coffee machine,Wine glasses,Toaster,Baking sheet,Coffee,Dining table,Private entrance - Separate street or building entrance,Private patio or balcony,Outdoor furniture,Hammock,Outdoor dining area,BBQ grill: charcoal,Free parking on premises,Self check-in,Smart lock",0,,,,,,,,,
https://www.airbnb.com/rooms/575413521100918882,184.0,nightly,3969.0,Entire home,35.82359,-83.47978,0.0,0.0,Entire home/apt,4,"Hot water,Washer,Dryer,Hangers,Bed linens,TV,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace - Guests have a desk or table that’s used just for working, along with a comfortable chair.,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Dishwasher,Stove,Oven,Coffee maker,BBQ grill,Free parking on premises,Pool,Hot tub,Pets allowed - Assistance animals are always allowed,Long term stays allowed - Allow stay for 28 days or more",4,,5.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0
https://www.airbnb.com/rooms/40659548,99.0,nightly,2338.0,Entire villa,35.84366,-83.55052,0.87,0.9,Entire home/apt,2,"Mountain view,Hair dryer,Shampoo,Hot water,Shower gel,Free washer – In unit,Free dryer – In unit,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,65"" HDTV with standard cable, Roku,Game console,Children’s books and toys,High chair,Central air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Dishwasher,Stove,Oven,Coffee maker,Baking sheet,Barbecue utensils - Grill, charcoal, bamboo skewers/iron skewers, etc.,Private entrance - Separate street or building entrance,Private patio or balcony,Private backyard – Not fully fenced - An open space on the property usually covered in grass,BBQ grill,Free parking on premises,Single level home - No stairs in home,Luggage dropoff allowed - For guests' convenience when they have early arrival or late departure,Self check-in,Lockbox",58,,4.9,4.93,4.91,4.91,4.88,4.88,5.0,4.93
https://www.airbnb.com/rooms/612224942076078393,161.0,nightly,3777.0,Entire condo,35.78423,-83.5562,0.0,0.0,Entire home/apt,4,"Mountain view,Resort view,Hair dryer,Shampoo,Conditioner,Body soap,Hot water,Washer,Dryer,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Bed linens,Iron,Clothing storage,TV,Children’s books and toys,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Coffee,Dining table,Private entrance - Separate street or building entrance,Resort access - Guests can use nearby resort facilities,Outdoor dining area,BBQ grill,Free parking on premises,Shared pool,Shared hot tub,Gym,Breakfast - Breakfast is provided,Long term stays allowed - Allow stay for 28 days or more",0,,,,,,,,,
https://www.airbnb.com/rooms/49835749,95.0,nightly,2430.0,Entire home,35.79629,-83.44713,0.0,0.95,Entire home/apt,4,"Bathtub,Hair dryer,Shampoo,Body soap,Hot water,Free washer – In unit,Dryer,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Bed linens,Iron,Clothing storage: closet and walk-in closet,HDTV with Netflix, Roku,Central air conditioning,Indoor fireplace: wood-burning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace - Guests have a desk or table that’s used just for working, along with a comfortable chair.,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Freezer,Dishwasher,Stove,Oven,Coffee maker: drip coffee maker,Wine glasses,Baking sheet,Barbecue utensils - Grill, charcoal, bamboo skewers/iron skewers, etc.,Dining table,Private entrance - Separate street or building entrance,Private patio or balcony,Private backyard – Not fully fenced - An open space on the property usually covered in grass,Outdoor furniture,Outdoor dining area,BBQ grill,Free parking on premises,Free street parking,Self check-in,Keypad - Check yourself into the home with a door code,Long term stays allowed - Allow stay for 28 days or more",29,,4.69,4.97,4.72,4.93,4.69,4.72,5.0,4.76
https://www.airbnb.com/rooms/49089424,107.0,nightly,2630.0,Entire rental unit,35.812798,-83.553062,0.85,0.9299999999999999,Entire home/apt,3,"Hair dryer,Shampoo,Washer,Dryer,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Iron,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace - Guests have a desk or table that’s used just for working, along with a comfortable chair.,Kitchen - Space where guests can cook their own meals,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Private entrance - Separate street or building entrance,Free parking on premises,Pets allowed - Assistance animals are always allowed,Self check-in,Keypad - Check yourself into the home with a door code,Long term stays allowed - Allow stay for 28 days or more",56,,4.93,4.98,4.88,4.98,4.89,4.89,5.0,4.86
https://www.airbnb.com/rooms/43425728,125.0,nightly,2859.0,Entire condo,35.70522,-83.51299,0.95,0.0,Entire home/apt,4,"City skyline view,Mountain view,Pool view,Bathtub,Hair dryer,Cleaning products,1 hotel sample size bottle in each bathroom shampoo,1 Hotel sample size per bathroom conditioner,Hotel sample size body soap,Hot water,Shower gel,Washer,Dryer,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,Ethernet connection,TV with standard cable,Board games,Air conditioning,Portable fans,Heating,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace: table - Guests have a desk or table that’s used just for working, along with a comfortable chair.,Kitchen - Space where guests can cook their own meals,Double door with ice maker, new 2021 refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Freezer,Dishwasher,Stove,Oven,Coffee maker,Wine glasses,Coffee,Dining table,Private patio or balcony,Outdoor furniture,Free parking on premises,Shared pool,Self check-in,Lockbox",86,,4.99,4.99,4.91,4.99,4.93,4.98,5.0,4.94
https://www.airbnb.com/rooms/581318639214772864,147.0,nightly,3537.0,Entire condo,35.706345,-83.554848,0.0,0.0,Entire home/apt,6,"Bathtub,Hair dryer,Cleaning products,Tommy Bahama shampoo,Tommy Bahama conditioner,Tommy Bahama body soap,Hot water,Shower gel,Free washer – In unit,Free dryer – In unit,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Bed linens - Cotton Premium Bed Linens linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage: walk-in closet, closet, and dresser,55"" HDTV with Fire TV, standard cable,Board games,Central air conditioning,Indoor fireplace: electric,Ceiling fan,Portable fans,Central heating,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Freezer,Dishwasher,Stainless steel electric stove,Stainless steel oven,Coffee maker: drip coffee maker, Keurig coffee machine,Wine glasses,Toaster,Baking sheet,Blender,Coffee,Dining table,Waterfront - Right next to a body of water,Ski-in/ski-out – On a free shuttle line - Guests can access ski lifts without driving or taking paid transportation,Private entrance - Separate street or building entrance,Laundromat nearby,Free resort access - Guests can use nearby resort facilities,Private patio or balcony,Outdoor furniture,Outdoor dining area,Free parking on premises,Shared outdoor pool,Shared gym nearby,Long term stays allowed - Allow stay for 28 days or more,Self check-in,Smart lock",1,,5.0,5.0,5.0,5.0,5.0,5.0,,5.0
