url,price_rate,price_rate_type,total_price,room_and_property_type,latitude,longitude,monthly_price_factor,weekly_price_factor,room_type,person_capacity,amenities,review_count,review_score,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,star_rating,satisfaction_guest
https://www.airbnb.com/rooms/49737473,193.0,nightly,,Entire cabin,35.76059,-83.55816,1.0,0.95,Entire home/apt,6,"Mountain view,Hair dryer,Shampoo,Free washer – In unit,Free dryer – In unit,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Iron,60"" HDTV with Netflix, premium cable,Central air conditioning,Indoor fireplace: wood-burning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Stove,Oven,Coffee maker,Private entrance - Separate street or building entrance,Private patio or balcony,Private backyard – Not fully fenced - An open space on the property usually covered in grass,Outdoor furniture,BBQ grill,Free parking on premises,Free street parking,Private hot tub,Self check-in,Smart lock,Long term stays allowed - Allow stay for 28 days or more",46,,4.85,4.96,4.61,4.96,4.91,4.76,5.0,4.83
https://www.airbnb.com/rooms/49074423,153.0,nightly,,Entire cabin,35.79025,-83.58242,1.0,1.0,Entire home/apt,2,"Bathtub,Hair dryer,Shampoo,Dryer,Essentials - Towels, bed sheets, soap, and toilet paper,Bed linens,Iron,Ethernet connection,TV,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Dishwasher,Oven,Private entrance - Separate street or building entrance,Patio or balcony,BBQ grill,Free parking on premises,Hot tub,Long term stays allowed - Allow stay for 28 days or more",56,,4.96,5.0,4.91,4.93,4.95,4.91,5.0,4.95
https://www.airbnb.com/rooms/51938055,124.0,nightly,,Entire cabin,35.773643,-83.541229,0.9,0.95,Entire home/apt,2,"Garden view,Bathtub,Hair dryer,Hot water,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Ethernet connection,TV,Central air conditioning,Indoor fireplace: gas,Central heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace - Guests have a desk or table that’s used just for working, along with a comfortable chair.,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Dishwasher,Stove,Oven,Coffee maker,Private entrance - Separate street or building entrance,Private patio or balcony,Private backyard – Not fully fenced - An open space on the property usually covered in grass,BBQ grill: charcoal,Free parking on premises,Free street parking,Private hot tub,Long term stays allowed - Allow stay for 28 days or more,Self check-in,Keypad - Check yourself into the home with a door code",40,,4.95,5.0,4.98,5.0,4.95,4.98,5.0,5.0
https://www.airbnb.com/rooms/27226083,126.0,nightly,,Entire cabin,35.79967,-83.65527,0.9,0.95,Entire home/apt,4,"Mountain view,Valley view,Hair dryer,Hot water,Free washer – In unit,Free dryer – In unit,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Bed linens,Extra pillows and blankets,Iron,Ethernet connection,HDTV with HBO Max, Disney+, Netflix, Amazon Prime Video, Roku, Hulu, premium cable, standard cable,Central air conditioning,Indoor fireplace: gas,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Dishwasher,Stove,Oven,Coffee maker,Private patio or balcony,Private backyard – Not fully fenced - An open space on the property usually covered in grass,Outdoor furniture,BBQ grill,Free parking on premises,Free street parking,Private hot tub,Long term stays allowed - Allow stay for 28 days or more,Self check-in,Keypad - Check yourself into the home with a door code",322,,4.96,4.99,4.89,5.0,4.96,4.93,5.0,4.98
https://www.airbnb.com/rooms/48521850,141.0,nightly,,Entire cabin,35.78787,-83.57862,1.0,1.0,Entire home/apt,4,"Hair dryer,Hot water,Washer,Dryer,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Bed linens,Extra pillows and blankets,Iron,TV with standard cable,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace - Guests have a desk or table that’s used just for working, along with a comfortable chair.,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Dishwasher,Stove,Oven,Coffee maker,Private entrance - Separate street or building entrance,Patio or balcony,BBQ grill,Free parking on premises,Hot tub,Single level home - No stairs in home,Self check-in,Smart lock",133,,4.98,5.0,4.99,5.0,4.86,4.95,5.0,4.98
https://www.airbnb.com/rooms/1964847,182.0,nightly,,Entire home,35.76169,-83.55167,0.95,0.95,Entire home/apt,3,"Mountain view,Bathtub,Hair dryer,Shampoo,Conditioner,Body soap,Hot water,Washer,Dryer,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Bed linens - Cotton linens,Extra pillows and blankets,Iron,TV with standard cable,XM/Sirius sound system,Pack ’n play/Travel crib,Children’s books and toys,High chair,Air conditioning,Indoor fireplace,Ceiling fan,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Freezer,Dishwasher,Stove,Oven,Coffee maker: Keurig coffee machine,Baking sheet,Rice maker,Barbecue utensils - Grill, charcoal, bamboo skewers/iron skewers, etc.,Private entrance - Separate street or building entrance,Patio or balcony,BBQ grill,Free parking on premises,Pool,Hot tub,Long term stays allowed - Allow stay for 28 days or more,Self check-in,Keypad - Check yourself into the home with a door code",232,,4.99,4.98,4.92,5.0,4.98,4.97,5.0,4.99
https://www.airbnb.com/rooms/48819371,94.0,nightly,,Entire condo,35.80006,-83.57223,1.0,0.9,Entire home/apt,4,"Bathtub,Hair dryer,Cleaning products,Hot water,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage: closet and dresser,TV with standard cable,Central air conditioning,Indoor fireplace,Ceiling fan,Heating,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Freezer,Stove,Oven,Coffee maker: Keurig coffee machine,Wine glasses,Toaster,Baking sheet,Barbecue utensils - Grill, charcoal, bamboo skewers/iron skewers, etc.,Laundromat nearby,Shared patio or balcony,Outdoor furniture,BBQ grill,Free parking on premises,Shared pool,Self check-in,Keypad - Check yourself into the home with a door code",55,,4.98,4.98,4.96,4.98,4.98,4.98,5.0,4.93
https://www.airbnb.com/rooms/21189435,137.0,nightly,,Entire cabin,35.75537,-83.47544,1.0,1.0,Entire home/apt,6,"Mountain view,Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Free washer,Free dryer,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage: dresser and closet,Ethernet connection,55"" TV with standard cable,Bluetooth sound system,Books and reading material,Fireplace guards,Air conditioning,Indoor fireplace: gas,Ceiling fan,Portable fans,Central heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Dishwasher,Stove,Stainless steel oven,Coffee maker: drip coffee maker,Toaster,Baking sheet,Blender,Barbecue utensils - Grill, charcoal, bamboo skewers/iron skewers, etc.,Dining table,Private entrance - Separate street or building entrance,Private patio or balcony,Private backyard - An open space on the property usually covered in grass,Fire pit,Outdoor furniture,Hammock,Outdoor dining area,BBQ grill: charcoal,Free driveway parking on premises,Private hot tub,Single level home - No stairs in home,Long term stays allowed - Allow stay for 28 days or more,Self check-in,Keypad - Check yourself into the home with a door code,Cleaning before checkout",339,,4.91,4.96,4.89,4.91,4.85,4.92,5.0,4.91
https://www.airbnb.com/rooms/38934112,123.0,nightly,,Entire cabin,35.80326,-83.65058,1.0,1.0,Entire home/apt,2,"Bathtub,Hair dryer,Shampoo,Hot water,Free washer – In unit,Dryer,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,Clothing storage: closet and dresser,HDTV,Air conditioning,Indoor fireplace,Ceiling fan,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Freezer,Dishwasher,Stove,Oven,Coffee maker: Keurig coffee machine,Wine glasses,Toaster,Barbecue utensils - Grill, charcoal, bamboo skewers/iron skewers, etc.,Dining table,Private entrance - Separate street or building entrance,Private patio or balcony,Outdoor furniture,BBQ grill,Free parking on premises,Private hot tub,Single level home - No stairs in home,Self check-in,Keypad - Check yourself into the home with a door code,Long term stays allowed - Allow stay for 28 days or more",185,,4.97,4.98,4.91,4.99,4.96,4.97,5.0,4.95
https://www.airbnb.com/rooms/27706982,145.0,nightly,,Entire cabin,35.74096,-83.48408,1.0,1.0,Entire home/apt,2,"Washer,Dryer,Essentials - Towels, bed sheets, soap, and toilet paper,Hangers,Bed linens,Iron,TV with standard cable,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Fire extinguisher,Wifi,Kitchen - Space where guests can cook their own meals,Refrigerator,Microwave,Cooking basics - Pots and pans, oil, salt and pepper,Dishes and silverware - Bowls, chopsticks, plates, cups, etc.,Dishwasher,Stove,Oven,Coffee maker,Private entrance - Separate street or building entrance,Patio or balcony,BBQ grill,Free parking on premises,Free street parking,Hot tub,Single level home - No stairs in home,Self check-in,Smart lock",383,,4.96,4.98,4.89,4.98,4.97,4.87,5.0,4.94
